Failed URL
https://www.usatoday.com/money/economy/2009-09-21-us-steel-pittsburgh_N.htm
http://www.wtae.com/Just-How-Many-Bridges-Are-There-In-Pittsburgh/-/9681798/7685514/-/jaknsc/-/index.html
http://www.post-gazette.com/stories/local/community-eyewitness/eyewitness-1949-tv-makes-pittsburgh-a-new-promise-247120/
http://www.epp.cmu.edu/graduate/faq_contacts_pittsburgh.html
https://www.uschamber.com/blog/innovate-or-die-pittsburgh-chose-innovate
http://www.post-gazette.com/stories/business/news/in-desperate-1983-there-was-nowhere-for-pittsburghs-economy-to-go-but-up-667537/
http://www.bizjournals.com/pittsburgh/blog/morning-edition/2014/12/eaton-wins-contract-for-solar-installations.html
http://www.bizjournals.com/pittsburgh/blog/morning-edition/2015/02/report-pittsburghs-advanced-industries-contributed.html
http://www.rec.ri.cmu.edu/about/history/
http://www.carnegielibrary.org/exhibit/hname.html
http://www.carnegielibrary.org/exhibit/hname2.html
https://www.post-gazette.com/ae/books/2004/03/16/Learning-the-steps-Pitt-researcher-fell-for-city-s-stairs-and-has-published-a-book-that-maps-them/stories/200403160099
http://www.city.pittsburgh.pa.us/portal/neighborhoods.html
http://www.pittsburghlive.com/x/pittsburghtrib/s_429269.html
https://www.pgh2o.com/news-events/news/press-release/2023-01-24-pwsa-continues-provide-protection-those-lead-service
https://www.census.gov/quickfacts/fact/table/pittsburghcitypennsylvania/POP010220
https://www.census.gov/quickfacts/pittsburghcitypennsylvania
http://blog.triblive.com/thisjustin/2014/01/24/pittsburgh-2-top-10-cities-to-achieve-the-american-dream/#axzz2rbykQv6y
https://web.archive.org/web/20110604181118/http://www.pittsburghlive.com/x/pittsburghtrib/business/s_739819.html
http://www.pittsburghlive.com/x/pittsburghtrib/business/s_739819.html
https://www.bizjournals.com/pittsburgh/news/2022/05/23/2022-fortune-500-pittsburgh-company-rankings.html?ana=wpxi
http://www.pittsburghartscouncil.org/resources/research/economic-impact-studies/282-economic-impact-studies
http://www.post-gazette.com/stories/ae/movies/you-saw-it-here-first-pittsburghs-nickelodeon-introduced-the-moving-picture-theater-to-the-masses-in-1905-587730/
http://www.post-gazette.com/stories/opinion/editorials/lights-cameras-action-at-a-new-studio-keeps-pittsburgh-on-film-220817/
http://www.post-gazette.com/local/city/2013/06/19/Invention-convention-INPEX-gathers-in-Pittsburgh/stories/2013061902140000000
https://www.discogs.com/release/3047883-Mary-Lou-Williams-And-Group-Pittsburgh
https://www.cs.cmu.edu/~mslee/pw.html/
https://web.archive.org/web/20100520062827/http://www.pittsburghlive.com/x/pittsburghtrib/news/regional/s_681477.html
http://aol.sportingnews.com/mlb/story/2009-10-06/black-gold-mettle-pittsburgh-best-sports-city-0
http://www.post-gazette.com/stories/life/zillow/pittsburgh-among-top-baseball-cities-676043/
http://www.pittsburghlive.com/x/pittsburghtrib/sports/steelers/s_585606.html?source=rss&feed=3
https://web.archive.org/web/20100823084558/http://www.pittsburghlive.com/x/pittsburghtrib/sports/s_695755.html
http://www.pittsburghlive.com/x/pittsburghtrib/sports/s_695755.html
https://www.ceapittsburgh.org/wp-content/uploads/2020/01/A-Ground-Up-Model-for-Gun-Violence-Reduction.pdf
http://mac10.umc.pitt.edu/u/FMPro?-db=ustory.fp5&-format=d.html&-lay=a&-sortfield=issueid%3a%3aissuedate&-sortorder=descend&keywords=U.S.%20News&-max=50&-recid=39345&-find=
http://www.pittmag.pitt.edu/fall2007/feature1.html
http://mac10.umc.pitt.edu/u/FMPro?-db=ustory.fp5&-format=d.html&-lay=a&-sortfield=issueid%3a%3aissuedate&-sortorder=descend&keywords=School%20of%20Public%20Health%20ranked&-max=50&-recid=39152&-find=
https://www.law.pitt.edu/about/engaged/jurist
https://cineleasestudios.com/pittsburgh-studio/
http://www.post-gazette.com/stories/news/education/pitts-medical-school-to-help-nazarbayev-university-in-kazakhstan-develop-its-own-696530/
http://www.post-gazette.com/stories/news/health/pitt-team-inserts-computer-chip-in-brain-so-a-persons-thoughts-can-instigate-motion-666707
http://kdka.com/local/bridge.Pittsburgh.2.383456.html
https://www.greyhound.com/en/explore-places/pittsburgh
http://www.fortpittmuseum.com/History.html
https://www.wqed.org/education/pghist/units/WPAhist/keyevents.html
http://www.post-gazette.com/stories/sectionfront/life/pittsburgh-gets-its-first-distillery-since-before-prohibition-298761/?p=0
http://www.ujfpittsburgh.org/page.aspx?ID=46650
https://www.nytimes.com/2000/05/13/us/john-p-robin-87-led-the-redevelopment-of-downtown-pittsburgh.html
https://web.archive.org/web/20070629201856/http://www.pittsburghheritage.com/projects/Igloo/History.htm
https://web.archive.org/web/20080929032210/http://www.phlf.org/about-landmarks/a-brief-history-of-pittsburgh-history-landmarks-foundation/
http://www.phlf.org/about-landmarks/a-brief-history-of-pittsburgh-history-landmarks-foundation/
http://eh.net/book_reviews/beyond-rust-metropolitan-pittsburgh-and-the-fate-of-industrial-america/
http://digital.library.pitt.edu/pittsburgh
http://peoplemaps.esri.com/pittviewer/
http://www2.washjeff.edu/german/pittsburgh/
https://twitter.com/Pittsburgh?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
https://www.pittsburghpa.gov/Recreation-Events/Film-Event-Management/Public-Event-Calendar
https://www.pittsburghpa.gov/City-Government/Legal-Services/City-Ordinances
https://apps.pittsburghpa.gov/redtail/images/23255_2024_Operating_Budget.pdf
https://www.inc.com/magazine/201902/leigh-buchanan/pittsburgh-pennsylvania-food-hall-accelerator-2018-surge-cities.html
http://www.heinz.cmu.edu/
http://www.twitter.com/carnegiemellon
https://www.linkedin.com/company/carnegie-mellon-university
https://twitter.com/DowntownPitt
https://www.pghcitypaper.com/pittsburgh/EventSearch?v=d
https://events.cmu.edu/social-media/index.html
https://events.cmu.edu/about/index.html
https://www.cmu.edu/visit/welcome-center.html
https://givenow.cmu.edu/campaigns/42524/donations/new?a=8338674
https://www.linkedin.com/company/cmuaa/
https://community.cmu.edu/s/class-notes
https://give.cmu.edu/pmtx/giving?appeal=A6707
https://www.pittsburghsymphony.org/
https://opera.culturaldistrict.org/donate-now/give-to-the-pittsburgh-opera?_ga=2.211692373.1108986527.1715015278-1076642171.1704821445
https://pittsburghoperalegacy.org/
https://www.linkedin.com/company/pittsburgh-opera/
https://twitter.com/#!/PittsburghOpera
https://trustarts.org/
https://carnegiemnh.org/visitor/things-to-do/super-science-saturdays/
https://twitter.com/CarnegieMembers/
https://www.linkedin.com/company/carnegie-museums-of-pittsburgh/
https://my.heinzhistorycenter.org/orders/558/calendar?cart=true&eventId=64babd55351d6b414477592b&membershipIds=
https://twitter.com/frickpittsburgh
http://www.oafa.pitt.edu/jewish_community/city.aspx/
http://www.pittsburghlive.com/x/pittsburghtrib/s_683246.html
http://www.design.cmu.edu/show_news.php?id=254&m=2010/
http://thejewishchronicle.net/pages/full_story/push?article-JCC+exhibits+representative+work-of+a+forgotten+Pittsburgh+artist-%20&id=4099311&instance=home_news_style_right/
http://www.pittsburghlive.com/x/pittsburghtrib/ae/s_601103.html
http://www.visitpittsburgh.com/things-to-do/history-museums/
https://www.pinterest.com/visitpittsburgh/
https://macandcheesefestival.com/city-events/pittsburgh-mac-and-cheese-festival-2-2/
